75	507.50	36.17	36.17	13.66	7.19	5.07	4.64	4.20	3.88	3.47	3.01	2.65	2.35	2.14	1.97	1.85	1.71	1.61	1.40	1.12	0.84	0.51	0.23	0.00	0.28	0.59	0.94	1.38	1.72	1.95	2.17	2.39	2.63	2.85	3.09	3.39	3.78	4.33	4.93	5.75	6.67	7.93	10.78	17.92	42.25	42.25
76	510.00	36.19	36.19	13.68	7.21	5.07	4.63	4.19	3.87	3.46	3.00	2.64	2.35	2.14	1.97	1.85	1.71	1.62	1.41	1.13	0.84	0.51	0.24	0.00	0.28	0.59	0.95	1.38	1.72	1.95	2.17	2.38	2.63	2.85	3.09	3.39	3.78	4.32	4.92	5.74	6.67	7.93	10.80	17.96	42.30	42.30
77	512.50	36.24	36.24	13.72	7.23	5.06	4.61	4.18	3.86	3.45	2.99	2.64	2.35	2.14	1.97	1.85	1.71	1.62	1.41	1.12	0.83	0.51	0.24	0.00	0.28	0.59	0.94	1.38	1.72	1.95	2.17	2.38	2.63	2.86	3.09	3.39	3.78	4.32	4.92	5.74	6.68	7.94	10.83	18.01	42.35	42.35
78	515.00	36.28	36.28	13.76	7.25	5.06	4.60	4.17	3.85	3.44	2.99	2.64	2.35	2.14	1.97	1.85	1.71	1.62	1.40	1.12	0.84	0.51	0.24	0.00	0.28	0.59	0.94	1.38	1.72	1.95	2.17	2.38	2.63	2.86	3.09	3.39	3.78	4.32	4.92	5.74	6.68	7.96	10.85	18.03	42.37	42.37
79	517.50	36.32	36.32	13.79	7.27	5.06	4.60	4.16	3.84	3.43	2.99	2.63	2.35	2.15	1.98	1.85	1.71	1.61	1.40	1.13	0.84	0.51	0.23	0.00	0.27	0.58	0.94	1.38	1.72	1.95	2.17	2.38	2.63	2.86	3.10	3.39	3.78	4.32	4.92	5.74	6.69	7.96	10.87	18.07	42.43	42.43
80	520.00	36.38	36.38	13.83	7.29	5.06	4.59	4.15	3.83	3.42	2.99	2.63	2.35	2.15	1.98	1.86	1.72	1.62	1.40	1.13	0.84	0.51	0.24	0.00	0.27	0.58	0.93	1.37	1.72	1.95	2.17	2.38	2.64	2.86	3.10	3.39	3.78	4.32	4.92	5.74	6.69	7.97	10.91	18.12	42.49	42.49
81	522.50	36.41	36.41	13.87	7.32	5.07	4.58	4.14	3.82	3.41	2.97	2.63	2.34	2.15	1.98	1.86	1.71	1.62	1.40	1.12	0.83	0.51	0.24	0.00	0.27	0.58	0.94	1.37	1.72	1.95	2.17	2.38	2.64	2.86	3.10	3.40	3.79	4.32	4.92	5.75	6.70	7.99	10.94	18.16	42.53	42.53
82	525.00	36.45	36.45	13.90	7.35	5.08	4.58	4.14	3.81	3.41	2.97	2.62	2.35	2.15	1.98	1.86	1.72	1.62	1.40	1.12	0.83	0.51	0.23	0.00	0.27	0.58	0.93	1.36	1.72	1.95	2.17	2.38	2.64	2.86	3.10	3.40	3.79	4.32	4.92	5.75	6.71	8.00	10.97	18.20	42.57	42.57
83	527.50	36.48	36.48	13.93	7.39	5.09	4.58	4.14	3.81	3.41	2.97	2.62	2.35	2.15	1.98	1.86	1.72	1.62	1.40	1.12	0.84	0.51	0.23	0.00	0.27	0.58	0.93	1.37	1.72	1.95	2.17	2.38	2.64	2.86	3.10	3.40	3.79	4.32	4.92	5.76	6.72	8.01	11.00	18.22	42.61	42.61
84	530.00	36.52	36.52	13.96	7.42	5.10	4.57	4.13	3.80	3.41	2.97	2.62	2.35	2.16	1.99	1.87	1.72	1.62	1.40	1.12	0.84	0.51	0.23	0.00	0.27	0.58	0.94	1.37	1.72	1.95	2.17	2.38	2.64	2.86	3.10	3.40	3.78	4.32	4.92	5.75	6.72	8.03	11.03	18.25	42.64	42.64
85	532.50	36.56	36.56	13.99	7.44	5.10	4.57	4.13	3.80	3.41	2.96	2.62	2.35	2.16	1.99	1.87	1.73	1.63	1.41	1.13	0.83	0.51	0.23	0.00	0.27	0.58	0.94	1.37	1.72	1.95	2.18	2.38	2.65	2.87	3.11	3.40	3.79	4.32	4.93	5.76	6.72	8.03	11.05	18.27	42.66	42.66
86	535.00	36.59	36.59	14.02	7.46	5.10	4.56	4.12	3.79	3.40	2.97	2.62	2.36	2.17	2.00	1.88	1.73	1.63	1.41	1.13	0.84	0.51	0.23	0.00	0.26	0.58	0.93	1.37	1.72	1.95	2.18	2.38	2.65	2.87	3.11	3.41	3.78	4.32	4.92	5.76	6.72	8.03	11.07	18.30	42.70	42.70
87	537.50	36.62	36.62	14.04	7.49	5.10	4.56	4.11	3.78	3.39	2.97	2.62	2.36	2.18	2.00	1.88	1.73	1.63	1.41	1.13	0.84	0.51	0.23	0.00	0.26	0.57	0.93	1.37	1.72	1.96	2.18	2.39	2.65	2.87	3.11	3.41	3.78	4.31	4.92	5.75	6.71	8.03	11.09	18.33	42.74	42.74
88	540.00	36.64	36.64	14.07	7.50	5.10	4.55	4.09	3.77	3.38	2.96	2.62	2.36	2.18	2.01	1.88	1.74	1.63	1.41	1.13	0.84	0.50	0.23	0.00	0.26	0.58	0.93	1.37	1.72	1.96	2.18	2.39	2.65	2.88	3.11	3.41	3.79	4.31	4.91	5.75	6.70	8.03	11.11	18.36	42.79	42.79
89	542.50	36.70	36.70	14.10	7.51	5.09	4.52	4.07	3.75	3.37	2.95	2.61	2.36	2.19	2.01	1.89	1.75	1.64	1.42	1.13	0.84	0.51	0.23	0.00	0.26	0.58	0.93	1.37	1.72	1.96	2.18	2.39	2.66	2.88	3.12	3.41	3.78	4.31	4.90	5.74	6.70	8.02	11.12	18.38	42.80	42.80
90	545.00	36.73	36.73	14.11	7.52	5.09	4.51	4.06	3.73	3.36	2.94	2.61	2.36	2.19	2.02	1.89	1.75	1.64	1.42	1.13	0.84	0.51	0.23	0.00	0.26	0.57	0.93	1.37	1.73	1.96	2.18	2.39	2.66	2.88	3.12	3.41	3.78	4.30	4.89	5.73	6.69	8.02	11.13	18.40	42.83	42.83
91	547.50	36.76	36.76	14.13	7.53	5.07	4.49	4.05	3.72	3.35	2.94	2.61	2.36	2.20	2.02	1.90	1.75	1.64	1.42	1.13	0.84	0.51	0.23	0.00	0.26	0.57	0.93	1.37	1.72	1.97	2.18	2.39	2.66	2.88	3.12	3.40	3.77	4.30	4.89	5.72	6.68	8.02	11.14	18.42	42.86	42.86
92	550.00	36.76	36.76	14.14	7.52	5.06	4.47	4.03	3.71	3.34	2.94	2.61	2.37	2.20	2.02	1.90	1.75	1.64	1.42	1.13	0.84	0.51	0.23	0.00	0.26	0.57	0.93	1.37	1.72	1.96	2.18	2.39	2.66	2.88	3.12	3.40	3.77	4.29	4.88	5.71	6.67	8.01	11.15	18.42	42.85	42.85
93	552.50	36.73	36.73	14.13	7.52	5.07	4.46	4.02	3.70	3.34	2.94	2.61	2.37	2.21	2.03	1.90	1.75	1.64	1.42	1.13	0.84	0.51	0.22	0.00	0.26	0.57	0.93	1.37	1.72	1.96	2.18	2.40	2.66	2.88	3.12	3.40	3.77	4.29	4.88	5.70	6.67	8.02	11.15	18.41	42.83	42.83
94	555.00	36.69	36.69	14.10	7.51	5.06	4.45	4.02	3.70	3.34	2.93	2.61	2.37	2.20	2.02	1.90	1.75	1.64	1.41	1.13	0.84	0.50	0.22	0.00	0.26	0.57	0.93	1.36	1.72	1.96	2.18	2.39	2.66	2.88	3.12	3.40	3.77	4.29	4.88	5.71	6.67	8.02	11.16	18.40	42.80	42.80
95	557.50	36.65	36.65	14.08	7.50	5.05	4.45	4.01	3.70	3.34	2.93	2.61	2.37	2.20	2.03	1.89	1.74	1.64	1.41	1.13	0.83	0.50	0.23	0.00	0.25	0.57	0.93	1.36	1.72	1.96	2.17	2.39	2.65	2.88	3.11	3.40	3.76	4.28	4.87	5.70	6.67	8.02	11.16	18.39	42.77	42.77
96	560.00	36.59	36.59	14.05	7.49	5.05	4.44	4.01	3.69	3.34	2.93	2.61	2.36	2.20	2.03	1.89	1.74	1.63	1.40	1.13	0.83	0.50	0.22	0.00	0.25	0.57	0.92	1.36	1.72	1.96	2.16	2.39	2.65	2.87	3.11	3.39	3.76	4.28	4.87	5.70	6.67	8.01	11.16	18.37	42.73	42.73
97	562.50	36.54	36.54	14.03	7.48	5.04	4.44	4.01	3.69	3.34	2.93	2.61	2.36	2.20	2.02	1.89	1.74	1.63	1.41	1.12	0.83	0.50	0.22	0.00	0.25	0.56	0.92	1.36	1.71	1.95	2.16	2.38	2.65	2.87	3.11	3.39	3.76	4.28	4.87	5.71	6.67	8.02	11.16	18.35	42.70	42.70
98	565.00	36.51	36.51	14.01	7.46	5.05	4.44	4.01	3.69	3.34	2.93	2.61	2.36	2.20	2.02	1.89	1.74	1.63	1.40	1.12	0.83	0.50	0.22	0.00	0.25	0.56	0.92	1.35	1.71	1.95	2.16	2.38	2.65	2.87	3.11	3.39	3.76	4.28	4.87	5.71	6.67	8.03	11.15	18.34	42.68	42.68
99	567.50	36.46	36.46	13.99	7.46	5.06	4.44	4.01	3.69	3.33	2.93	2.61	2.36	2.20	2.02	1.89	1.74	1.63	1.40	1.12	0.83	0.50	0.22	0.00	0.25	0.56	0.92	1.35	1.71	1.95	2.16	2.38	2.65	2.87	3.11	3.39	3.76	4.28	4.87	5.71	6.67	8.04	11.16	18.33	42.64	42.64
100	570.00	36.40	36.40	13.97	7.46	5.06	4.44	4.00	3.68	3.33	2.93	2.60	2.36	2.20	2.03	1.90	1.74	1.64	1.41	1.12	0.84	0.50	0.22	0.00	0.25	0.56	0.92	1.36	1.72	1.96	2.17	2.38	2.65	2.87	3.11	3.39	3.76	4.28	4.87	5.71	6.68	8.04	11.16	18.32	42.61	42.61
101	572.50	36.37	36.37	13.96	7.48	5.06	4.45	4.00	3.68	3.33	2.93	2.61	2.37	2.20	2.04	1.90	1.75	1.64	1.41	1.13	0.84	0.50	0.22	0.00	0.25	0.56	0.92	1.35	1.71	1.96	2.17	2.39	2.65	2.87	3.11	3.39	3.76	4.28	4.86	5.71	6.69	8.04	11.17	18.32	42.58	42.58
102	575.00	36.31	36.31	13.95	7.47	5.06	4.45	4.00	3.67	3.33	2.93	2.61	2.37	2.21	2.04	1.90	1.75	1.64	1.41	1.13	0.83	0.50	0.22	0.00	0.25	0.56	0.92	1.35	1.71	1.95	2.17	2.39	2.65	2.87	3.11	3.39	3.76	4.27	4.86	5.71	6.69	8.05	11.18	18.32	42.56	42.56
103	577.50	36.22	36.22	13.92	7.46	5.05	4.44	3.99	3.67	3.32	2.92	2.61	2.37	2.21	2.05	1.91	1.75	1.64	1.41	1.13	0.83	0.50	0.22	0.00	0.25	0.56	0.92	1.35	1.72	1.96	2.17	2.39	2.65	2.87	3.11	3.39	3.75	4.27	4.86	5.71	6.69	8.06	11.18	18.31	42.53	42.53
104	580.00	36.11	36.11	13.87	7.44	5.04	4.43	3.98	3.66	3.32	2.93	2.61	2.37	2.21	2.05	1.91	1.75	1.64	1.42	1.13	0.83	0.50	0.22	0.00	0.25	0.56	0.93	1.35	1.72	1.96	2.18	2.39	2.66	2.87	3.11	3.39	3.75	4.27	4.86	5.70	6.69	8.06	11.17	18.30	42.46	42.46
105	582.50	35.99	35.99	13.81	7.42	5.03	4.42	3.98	3.66	3.32	2.92	2.61	2.37	2.21	2.05	1.91	1.76	1.65	1.42	1.13	0.83	0.50	0.22	0.00	0.25	0.56	0.92	1.35	1.72	1.96	2.18	2.39	2.66	2.87	3.11	3.38	3.75	4.26	4.85	5.69	6.68	8.05	11.15	18.26	42.36	42.36
106	585.00	35.91	35.91	13.77	7.39	5.01	4.41	3.98	3.66	3.32	2.94	2.62	2.39	2.23	2.06	1.92	1.76	1.65	1.42	1.13	0.83	0.49	0.22	0.00	0.25	0.56	0.92	1.35	1.72	1.96	2.17	2.39	2.66	2.87	3.11	3.38	3.74	4.25	4.84	5.67	6.66	8.02	11.12	18.20	42.27	42.27
107	587.50	35.86	35.86	13.74	7.38	5.00	4.40	3.97	3.65	3.32	2.94	2.63	2.40	2.24	2.07	1.92	1.77	1.65	1.42	1.13	0.84	0.50	0.21	0.00	0.25	0.55	0.92	1.35	1.72	1.96	2.17	2.39	2.66	2.87	3.11	3.38	3.74	4.24	4.83	5.66	6.63	8.00	11.08	18.14	42.16	42.16
108	590.00	35.86	35.86	13.73	7.37	5.01	4.40	3.97	3.66	3.33	2.95	2.63	2.41	2.25	2.07	1.93	1.77	1.66	1.43	1.14	0.85	0.50	0.21	0.00	0.25	0.55	0.92	1.35	1.72	1.96	2.17	2.39	2.65	2.87	3.12	3.37	3.74	4.24	4.81	5.65	6.62	7.98	11.05	18.08	42.09	42.09
109	592.50	35.87	35.87	13.71	7.38	5.01	4.40	3.98	3.66	3.34	2.95	2.64	2.42	2.26	2.08	1.93	1.78	1.66	1.43	1.14	0.84	0.50	0.22	0.00	0.25	0.55	0.92	1.35	1.72	1.96	2.17	2.39	2.66	2.87	3.12	3.38	3.74	4.24	4.82	5.64	6.62	7.98	11.04	18.06	42.07	42.07
110	595.00	35.91	35.91	13.72	7.38	5.00	4.40	3.97	3.65	3.33	2.95	2.64	2.40	2.25	2.07	1.92	1.77	1.65	1.42	1.14	0.84	0.50	0.21	0.00	0.24	0.55	0.92	1.35	1.72	1.96	2.17	2.38	2.65	2.87	3.11	3.38	3.73	4.24	4.83	5.65	6.62	7.98	11.06	18.07	42.10	42.10
111	597.50	35.98	35.98	13.75	7.39	5.00	4.38	3.95	3.63	3.31	2.93	2.62	2.38	2.24	2.06	1.91	1.76	1.65	1.41	1.14	0.84	0.50	0.21	0.00	0.24	0.55	0.92	1.35	1.72	1.96	2.17	2.38	2.64	2.87	3.11	3.37	3.73	4.24	4.82	5.65	6.63	7.99	11.08	18.10	42.17	42.17
112	600.00	36.08	36.08	13.79	7.41	4.99	4.36	3.92	3.60	3.28	2.90	2.59	2.36	2.21	2.04	1.90	1.75	1.64	1.41	1.13	0.84	0.50	0.21	0.00	0.24	0.55	0.92	1.35	1.72	1.95	2.16	2.37	2.64	2.86	3.10	3.36	3.72	4.24	4.82	5.65	6.63	8.01	11.10	18.15	42.25	42.25
113	602.50	36.16	36.16	13.81	7.43	4.98	4.33	3.88	3.57	3.25	2.87	2.56	2.33	2.19	2.02	1.89	1.74	1.63	1.40	1.13	0.84	0.50	0.21	0.00	0.24	0.55	0.92	1.35	1.71	1.95	2.16	2.37	2.63	2.84	3.09	3.35	3.70	4.22	4.81	5.65	6.63	8.02	11.14	18.19	42.36	42.36
114	605.00	36.22	36.22	13.84	7.47	4.99	4.33	3.88	3.56	3.24	2.86	2.54	2.32	2.18	2.01	1.88	1.74	1.63	1.40	1.13	0.84	0.50	0.22	0.00	0.24	0.55	0.92	1.35	1.71	1.95	2.15	2.37	2.62	2.84	3.08	3.34	3.70	4.21	4.81	5.65	6.64	8.04	11.17	18.24	42.49	42.49
115	607.50	36.30	36.30	13.89	7.52	5.02	4.35	3.90	3.57	3.25	2.86	2.55	2.32	2.18	2.01	1.88	1.74	1.63	1.40	1.13	0.84	0.50	0.21	0.00	0.24	0.56	0.92	1.35	1.71	1.95	2.15	2.36	2.62	2.84	3.08	3.34	3.71	4.22	4.82	5.67	6.66	8.07	11.21	18.27	42.58	42.58
116	610.00	36.34	36.34	13.90	7.55	5.04	4.40	3.94	3.59	3.27	2.88	2.56	2.33	2.18	2.02	1.89	1.74	1.63	1.41	1.13	0.84	0.50	0.21	0.00	0.24	0.55	0.92	1.35	1.71	1.95	2.16	2.37	2.62	2.84	3.08	3.36	3.71	4.23	4.83	5.69	6.68	8.09	11.24	18.29	42.63	42.63
117	612.50	36.34	36.34	13.90	7.58	5.07	4.42	3.96	3.63	3.28	2.90	2.57	2.34	2.19	2.02	1.89	1.74	1.63	1.41	1.13	0.84	0.49	0.21	0.00	0.24	0.56	0.92	1.34	1.71	1.95	2.15	2.37	2.62	2.85	3.09	3.36	3.73	4.24	4.85	5.70	6.71	8.11	11.26	18.30	42.65	42.65
118	615.00	36.31	36.31	13.87	7.59	5.08	4.43	3.98	3.64	3.30	2.91	2.58	2.35	2.19	2.03	1.89	1.74	1.63	1.41	1.13	0.84	0.49	0.20	0.00	0.25	0.55	0.92	1.35	1.71	1.94	2.16	2.37	2.63	2.85	3.10	3.37	3.73	4.25	4.86	5.71	6.72	8.11	11.28	18.29	42.65	42.65
119	617.50	36.25	36.25	13.85	7.59	5.09	4.44	3.99	3.65	3.31	2.92	2.59	2.36	2.20	2.04	1.90	1.75	1.64	1.41	1.14	0.84	0.49	0.20	0.00	0.24	0.55	0.91	1.35	1.71	1.95	2.16	2.37	2.64	2.85	3.10	3.37	3.74	4.26	4.87	5.72	6.72	8.12	11.27	18.27	42.60	42.60
120	620.00	36.18	36.18	13.82	7.58	5.10	4.44	4.00	3.66	3.32	2.93	2.59	2.37	2.21	2.04	1.90	1.76	1.64	1.42	1.14	0.84	0.49	0.20	0.00	0.24	0.55	0.91	1.34	1.71	1.94	2.16	2.37	2.64	2.86	3.10	3.38	3.74	4.25	4.86	5.71	6.71	8.10	11.25	18.22	42.51	42.51
121	622.50	36.06	36.06	13.77	7.58	5.10	4.45	4.00	3.67	3.33	2.94	2.60	2.38	2.23	2.05	1.91	1.77	1.64	1.42	1.14	0.84	0.49	0.21	0.00	0.24	0.55	0.91	1.34	1.71	1.95	2.16	2.38	2.65	2.86	3.11	3.37	3.74	4.26	4.86	5.70	6.69	8.08	11.22	18.14	42.39	42.39
122	625.00	35.91	35.91	13.71	7.55	5.08	4.45	4.01	3.67	3.34	2.94	2.62	2.39	2.23	2.07	1.93	1.77	1.65	1.44	1.15	0.85	0.49	0.20	0.00	0.24	0.55	0.91	1.35	1.72	1.95	2.17	2.39	2.65	2.87	3.11	3.38	3.73	4.25	4.86	5.69	6.68	8.05	11.18	18.08	42.23	42.23
123	627.50	35.74	35.74	13.63	7.52	5.06	4.43	4.00	3.68	3.34	2.95	2.64	2.40	2.25	2.08	1.94	1.78	1.66	1.44	1.15	0.85	0.49	0.20	0.00	0.23	0.55	0.91	1.35	1.72	1.96	2.17	2.40	2.66	2.87	3.12	3.37	3.73	4.24	4.85	5.68	6.66	8.02	11.14	18.00	42.05	42.05
124	630.00	35.58	35.58	13.56	7.48	5.03	4.41	4.00	3.67	3.35	2.96	2.65	2.41	2.26	2.09	1.95	1.79	1.67	1.44	1.15	0.85	0.49	0.20	0.00	0.23	0.54	0.91	1.35	1.72	1.97	2.18	2.40	2.66	2.87	3.12	3.37	3.73	4.23	4.83	5.64	6.62	7.97	11.07	17.91	41.86	41.86
125	632.50	35.39	35.39	13.46	7.43	4.99	4.40	3.98	3.67	3.36	2.98	2.66	2.43	2.28	2.11	1.96	1.81	1.68	1.45	1.16	0.86	0.49	0.20	0.00	0.23	0.54	0.92	1.36	1.73	1.97	2.19	2.41	2.67	2.88	3.13	3.38	3.73	4.22	4.81	5.62	6.60	7.93	11.02	17.81	41.66	41.66
126	635.00	35.21	35.21	13.37	7.37	4.97	4.38	3.97	3.67	3.36	2.98	2.67	2.44	2.29	2.12	1.97	1.81	1.69	1.46	1.16	0.85	0.49	0.20	0.00	0.23	0.54	0.91	1.36	1.73	1.97	2.19	2.41	2.67	2.88	3.13	3.38	3.72	4.21	4.79	5.61	6.57	7.90	10.98	17.74	41.50	41.50
127	637.50	35.10	35.10	13.33	7.35	4.94	4.34	3.96	3.66	3.35	2.98	2.67	2.44	2.30	2.12	1.97	1.81	1.68	1.46	1.17	0.85	0.49	0.20	0.00	0.23	0.54	0.91	1.36	1.74	1.98	2.19	2.42	2.67	2.89	3.13	3.38	3.72	4.21	4.78	5.60	6.54	7.88	10.95	17.68	41.39	41.39
128	640.00	35.01	35.01	13.30	7.32	4.92	4.33	3.95	3.65	3.35	2.98	2.67	2.44	2.31	2.13	1.97	1.81	1.68	1.46	1.16	0.85	0.50	0.20	0.00	0.23	0.54	0.92	1.36	1.74	1.98	2.20	2.42	2.67	2.89	3.13	3.37	3.71	4.20	4.77	5.58	6.53	7.86	10.94	17.65	41.32	41.32
129	642.50	34.95	34.95	13.28	7.31	4.91	4.30	3.93	3.63	3.33	2.97	2.67	2.44	2.30	2.12	1.97	1.81	1.68	1.45	1.16	0.85	0.49	0.20	0.00	0.23	0.54	0.91	1.36	1.74	1.98	2.19	2.42	2.68	2.90	3.13	3.37	3.71	4.19	4.76	5.57	6.54	7.87	10.95	17.67	41.31	41.31
130	645.00	34.93	34.93	13.30	7.31	4.90	4.29	3.92	3.61	3.32	2.96	2.66	2.43	2.29	2.11	1.96	1.81	1.68	1.44	1.15	0.85	0.48	0.20	0.00	0.23	0.54	0.91	1.36	1.73	1.98	2.18	2.41	2.67	2.89	3.13	3.37	3.71	4.19	4.76	5.57	6.54	7.89	10.99	17.71	41.32	41.32
131	647.50	34.94	34.94	13.33	7.33	4.91	4.29	3.91	3.60	3.31	2.95	2.66	2.43	2.29	2.11	1.95	1.80	1.67	1.44	1.15	0.84	0.48	0.19	0.00	0.23	0.54	0.90	1.35	1.72	1.97	2.18	2.40	2.67	2.88	3.12	3.36	3.70	4.19	4.76	5.57	6.55	7.91	11.02	17.76	41.36	41.36
132	650.00	35.02	35.02	13.39	7.37	4.93	4.31	3.90	3.59	3.30	2.95	2.65	2.43	2.29	2.11	1.95	1.80	1.67	1.44	1.15	0.84	0.49	0.20	0.00	0.22	0.53	0.90	1.35	1.72	1.96	2.17	2.40	2.66	2.88	3.12	3.35	3.69	4.18	4.75	5.57	6.55	7.92	11.04	17.80	41.44	41.44
133	652.50	35.13	35.13	13.44	7.39	4.95	4.31	3.90	3.60	3.30	2.94	2.64	2.42	2.28	2.10	1.95	1.79	1.67	1.44	1.16	0.84	0.49	0.20	0.00	0.22	0.53	0.90	1.34	1.72	1.95	2.16	2.39	2.64	2.86	3.09	3.34	3.67	4.16	4.74	5.56	6.54	7.91	11.03	17.80	41.50	41.50
134	655.00	35.24	35.24	13.47	7.40	4.95	4.30	3.88	3.59	3.28	2.92	2.62	2.40	2.26	2.08	1.93	1.77	1.66	1.43	1.15	0.84	0.49	0.20	0.00	0.22	0.53	0.90	1.34	1.71	1.94	2.15	2.37	2.62	2.84	3.07	3.31	3.64	4.14	4.73	5.54	6.51	7.90	11.02	17.79	41.57	41.57
135	657.50	35.32	35.32	13.47	7.39	4.93	4.28	3.87	3.57	3.26	2.89	2.59	2.37	2.24	2.05	1.92	1.76	1.65	1.42	1.14	0.84	0.49	0.20	0.00	0.23	0.53	0.90	1.34	1.71	1.94	2.14	2.36	2.61	2.82	3.06	3.29	3.63	4.12	4.71	5.53	6.49	7.89	11.02	17.79	41.61	41.61
136	660.00	35.33	35.33	13.46	7.36	4.91	4.25	3.85	3.56	3.24	2.87	2.57	2.35	2.22	2.04	1.91	1.75	1.65	1.42	1.14	0.84	0.49	0.21	0.00	0.23	0.54	0.90	1.34	1.72	1.94	2.14	2.36	2.61	2.81	3.06	3.29	3.63	4.12	4.71	5.53	6.49	7.91	11.05	17.79	41.65	41.65
137	662.50	35.32	35.32	13.47	7.37	4.92	4.26	3.85	3.55	3.24	2.87	2.57	2.34	2.21	2.04	1.90	1.76	1.64	1.42	1.14	0.84	0.49	0.20	0.00	0.23	0.54	0.90	1.34	1.72	1.95	2.14	2.37	2.61	2.82	3.06	3.30	3.63	4.13	4.72	5.54	6.51	7.92	11.05	17.79	41.63	41.63
138	665.00	35.26	35.26	13.45	7.38	4.93	4.28	3.87	3.57	3.26	2.89	2.59	2.36	2.22	2.06	1.91	1.76	1.65	1.42	1.14	0.84	0.49	0.20	0.00	0.23	0.54	0.90	1.34	1.72	1.95	2.15	2.38	2.62	2.83	3.07	3.31	3.65	4.14	4.74	5.55	6.52	7.92	11.05	17.77	41.54	41.54
139	667.50	35.19	35.19	13.42	7.37	4.93	4.30	3.89	3.59	3.28	2.90	2.60	2.38	2.24	2.07	1.92	1.77	1.65	1.43	1.14	0.84	0.49	0.20	0.00	0.23	0.53	0.90	1.34	1.72	1.95	2.16	2.38	2.63	2.85	3.09	3.33	3.67	4.16	4.75	5.57	6.53	7.92	11.04	17.77	41.49	41.49
140	670.00	35.15	35.15	13.41	7.34	4.94	4.31	3.91	3.60	3.29	2.92	2.62	2.40	2.26	2.08	1.93	1.78	1.66	1.44	1.14	0.85	0.49	0.20	0.00	0.23	0.54	0.90	1.35	1.72	1.96	2.17	2.39	2.64	2.86	3.10	3.33	3.68	4.17	4.76	5.57	6.53	7.92	11.04	17.76	41.48	41.48
141	672.50	35.13	35.13	13.42	7.34	4.94	4.30	3.89	3.59	3.29	2.92	2.63	2.40	2.26	2.09	1.94	1.79	1.67	1.44	1.15	0.85	0.49	0.20	0.00	0.22	0.54	0.91	1.35	1.72	1.96	2.17	2.39	2.65	2.86	3.10	3.33	3.67	4.16	4.75	5.56	6.52	7.92	11.04	17.76	41.43	41.43
142	675.00	35.12	35.12	13.44	7.34	4.94	4.30	3.88	3.59	3.28	2.92	2.62	2.40	2.27	2.09	1.94	1.79	1.67	1.44	1.15	0.85	0.49	0.20	0.00	0.23	0.53	0.91	1.35	1.72	1.96	2.17	2.38	2.64	2.85	3.09	3.33	3.67	4.15	4.74	5.56	6.51	7.93	11.05	17.77	41.44	41.44
143	677.50	35.12	35.12	13.46	7.35	4.95	4.29	3.88	3.59	3.28	2.92	2.62	2.40	2.27	2.09	1.94	1.79	1.67	1.44	1.15	0.85	0.49	0.20	0.00	0.23	0.53	0.90	1.34	1.72	1.96	2.17	2.38	2.64	2.85	3.09	3.33	3.66	4.15	4.74	5.55	6.51	7.94	11.06	17.79	41.46	41.46
144	680.00	35.05	35.05	13.45	7.35	4.94	4.28	3.88	3.58	3.27	2.92	2.62	2.40	2.27	2.10	1.94	1.79	1.67	1.44	1.15	0.84	0.48	0.19	0.00	0.22	0.53	0.90	1.35	1.72	1.97	2.17	2.39	2.64	2.86	3.09	3.34	3.67	4.15	4.74	5.55	6.53	7.95	11.07	17.81	41.47	41.47
145	682.50	35.02	35.02	13.45	7.36	4.95	4.27	3.87	3.57	3.27	2.92	2.63	2.41	2.28	2.11	1.95	1.79	1.67	1.44	1.15	0.85	0.49	0.19	0.00	0.22	0.53	0.91	1.35	1.73	1.97	2.17	2.39	2.65	2.86	3.10	3.34	3.66	4.15	4.74	5.54	6.54	7.96	11.08	17.83	41.43	41.43
146	685.00	34.96	34.96	13.45	7.36	4.94	4.27	3.87	3.57	3.27	2.93	2.64	2.43	2.30	2.11	1.95	1.80	1.68	1.45	1.16	0.85	0.49	0.19	0.00	0.22	0.53	0.91	1.35	1.73	1.97	2.18	2.39	2.65	2.87	3.10	3.34	3.67	4.15	4.74	5.55	6.54	7.97	11.07	17.82	41.38	41.38
147	687.50	34.91	34.91	13.44	7.35	4.95	4.28	3.88	3.58	3.29	2.94	2.65	2.43	2.30	2.12	1.96	1.81	1.68	1.45	1.16	0.85	0.49	0.19	0.00	0.22	0.53	0.91	1.35	1.72	1.97	2.18	2.39	2.65	2.87	3.11	3.34	3.67	4.16	4.74	5.55	6.52	7.96	11.06	17.80	41.31	41.31
148	690.00	34.90	34.90	13.43	7.34	4.96	4.29	3.88	3.58	3.30	2.94	2.65	2.44	2.30	2.13	1.97	1.82	1.69	1.45	1.16	0.85	0.49	0.19	0.00	0.22	0.53	0.91	1.35	1.73	1.98	2.18	2.40	2.65	2.87	3.11	3.33	3.66	4.15	4.73	5.56	6.51	7.95	11.03	17.77	41.24	41.24
149	692.50	34.86	34.86	13.42	7.33	4.95	4.28	3.88	3.59	3.29	2.94	2.64	2.43	2.29	2.13	1.96	1.81	1.68	1.45	1.16	0.85	0.49	0.19	0.00	0.22	0.53	0.91	1.35	1.73	1.98	2.18	2.40	2.65	2.87	3.11	3.34	3.67	4.15	4.73	5.55	6.53	7.95	11.03	17.76	41.24	41.24
